method,problem_id,candidate_id,problem_type,difficulty,selected,executable,status,objective,reference_objective,score,objective_correct,relative_error,structure_score,semantic_consistency_score,runtime_sec,repair_feedback_count,error,expected_inventory_balance,detected_inventory_balance,expected_order_variable,detected_order_variable,expected_inventory_variable,detected_inventory_variable,expected_shortage_variable,detected_shortage_variable,expected_capacity_constraint,detected_capacity_constraint,expected_binary_order_variable,detected_binary_order_variable,expected_big_m_constraint,detected_big_m_constraint,expected_lead_time,detected_lead_time,expected_holding_cost,detected_holding_cost,expected_shortage_cost,detected_shortage_cost,expected_fixed_order_cost,detected_fixed_order_cost
,single_item_multi_period_shortage_0002,cand_2_remove_capacity_constraint,single_item_multi_period_shortage,medium,False,True,Optimal,0.0,360.0,0.8333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.6541379999835044,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
,single_item_multi_period_shortage_0002,cand_3_remove_big_m_constraint,single_item_multi_period_shortage,medium,False,True,Optimal,0.0,360.0,0.8333333333333333,0.0,1.0,0.6666666666666666,0.6666666666666666,0.5202760000247508,2,,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
,single_item_multi_period_shortage_0002,cand_4_correct,single_item_multi_period_shortage,medium,False,True,Optimal,360.0,360.0,1.0,1.0,0.0,1.0,1.0,0.4905895999982022,0,,True,True,True,True,True,True,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False
,multi_item_capacity_0000,cand_0_syntax_error,multi_item_capacity,hard,False,False,Error,,745.0,0.0,0.0,,0.0,0.0,0.4403862000326626,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0000\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0000\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,multi_item_capacity_0000,cand_1_remove_inventory_balance,multi_item_capacity,hard,False,True,Optimal,0.0,745.0,0.9,0.0,1.0,0.8,0.8,0.5141196000040509,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0000,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,745.0,745.0,0.9,1.0,0.0,0.8,0.8,0.4896007000352256,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0000,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,745.0,0.9,0.0,1.0,0.8,0.8,0.4827555000083521,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0000,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,745.0,745.0,1.0,1.0,0.0,1.0,1.0,0.5188985000131652,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_0_syntax_error,multi_item_capacity,hard,False,False,Error,,426.0,0.0,0.0,,0.0,0.0,0.5345887000439689,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0001\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,multi_item_capacity_0001,cand_1_remove_inventory_balance,multi_item_capacity,hard,False,True,Optimal,0.0,426.0,0.9,0.0,1.0,0.8,0.8,0.41925080004148185,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,426.0,426.0,0.9,1.0,0.0,0.8,0.8,0.47206800000276417,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,426.0,0.9,0.0,1.0,0.8,0.8,0.4350022000144236,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0001,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,426.0,426.0,1.0,1.0,0.0,1.0,1.0,0.4728635000064969,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_0_syntax_error,multi_item_capacity,hard,False,False,Error,,1610.0,0.0,0.0,,0.0,0.0,0.4574712000321597,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\multi_item_capacity_0002\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
,multi_item_capacity_0002,cand_1_remove_inventory_balance,multi_item_capacity,hard,False,True,Optimal,0.0,1610.0,0.9,0.0,1.0,0.8,0.8,0.49320470000384375,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_2_remove_capacity_constraint,multi_item_capacity,hard,False,True,Optimal,1610.0,1610.0,0.9,1.0,0.0,0.8,0.8,0.5156421999563463,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_3_remove_big_m_constraint,multi_item_capacity,hard,False,True,Optimal,0.0,1610.0,0.9,0.0,1.0,0.8,0.8,0.4960348999593407,1,,True,True,True,True,True,True,False,False,True,False,False,False,False,False,False,False,True,True,False,False,False,False
,multi_item_capacity_0002,cand_4_correct,multi_item_capacity,hard,False,True,Optimal,1610.0,1610.0,1.0,1.0,0.0,1.0,1.0,0.5422854000353254,0,,True,True,True,True,True,True,False,False,True,True,False,False,False,False,False,False,True,True,False,False,False,False
,fixed_order_cost_big_m_0000,cand_0_syntax_error,fixed_order_cost_big_m,hard,False,False,Error,,756.0,0.0,0.0,,0.0,0.0,0.47816190001321957,0,"Traceback (most recent call last):
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\_runner.py"", line 16, in <module>
    spec.loader.exec_module(mod)
    ~~~~~~~~~~~~~~~~~~~~~~~^^^^^
  File ""<frozen importlib._bootstrap_external>"", line 755, in exec_module
  File ""<frozen importlib._bootstrap_external>"", line 893, in get_code
  File ""<frozen importlib._bootstrap_external>"", line 823, in source_to_code
  File ""<frozen importlib._bootstrap>"", line 491, in _call_with_frames_removed
  File ""\\wsl.localhost\Ubuntu\home\dongaorui\projects\lunwen\runs\smoke_no_leakage\candidate_runs\fixed_order_cost_big_m_0000\cand_0_syntax_error\cand_0_syntax_error.py"", line 1
    def build_model(:
                    ^
SyntaxError: invalid syntax
",,,,,,,,,,,,,,,,,,,,,,
